texto,rotulo
"Estou usando há um mês e estou bastante satisfeita. Queria um celular que me atendesse, que tivesse tv e que fosse o mais barato possível tendo qualidade. Ele não trava e posso usar todos os aplicativos comuns do dia a dia. A tv tbm funciona bem, mas tem que colocar a antena (que tem uns 10 cm e vem junto), essa antena se coloca pela mesma entrada do fone de ouvido, ah a tv tbm funciona usando o fone de ouvido como antena.",4
fiquei satisfeito com a compra. e é estranho ter que escreeeever bastante para validar a avaliação.,3
"Eu poderia dar excelente, pois é linda a bateira, porem veio com o acessório quebrado, e como não foi possível trocar em loja física, e a burocracia pra troca ia me dar mais dor de cabeça, pois ja demorou uma eternidade pra entregar, pra trocar então poderia esquecer! Sei que minha opinião não vai aparecer, mas é a verdade!",3
"O produto é excelente para as minhas necessidades, além das expectativas!!!! A compra foi fácil e a entrega no prazo. O microscópio é fácil de utilizar, sem complicações",4
"Eu ainda nem vi o produto pq quando eu pude ir na agência dos correios, ele já tinha sido devolvido ao remetente, eu gostaria mt q americanas me enviasse novamente.",2
Não compre se for dá Up2games ela rouba seu dinheiro ! É vergonhoso como a americanas tem parceria com esse lixo de loja !,1
"muito bom e eficaz, so achei o fio um pouco curto.",4
"gostei muito mas depois de 5 meses ele n funcionava mais, e eu n emprestava pra ninguem e cuidava mais do que o meu proprio celular e msm assim estragou, sempre lipava td certin e tentei trocar n deu certo",4
Ótima loja sempre que presiso de algum produto procuro as lojas americanas,5
Morra a mãe de quem colocou esse preço... Fdc! Excelente compra pra quem ganhou na mega da virada...,5
"Achei  o produto  excelente, perfeito,A bateria tem uma duração  ótima, muito lindo ,chegou muito  rápido  fácil  de se aspirar ao que ele oferece em todos aspectos . Amei. recomendo a quem tiver procurando  um bom aparelho.",5
Comprei um e equipei na cadeira de rodas de meu avô. Ele ja levou 3 multas por alta velocidade na BR.,5
"Ótimo custo beneficio, produto excelente, meu sobrinho adorou o presente.",5
"ótimo  custo beneficio, mouse muito bom e confortável. excelente para iniciantes",5
Produto prático e de ótima qualidade! Facilita nossas atividades diárias.,5
Prático e de ótima qualidade! Atendimento da loja lcg eletro nota 10! Super recomendo,5
"Cor diferente, fica muito mais bonita que as outras comuns! Ótima qualidade",5
"É leve, tem ótima sucção, muito potente... Recomendo",5
"Esperava um pouco mais, mas meu filho Ficou satisfeito",3
"Obrigado pelo envio rápido do produto, chegou antes do prazo estabelecido por vocês.",4
"Amamos,  tem até cheirinho de chiclete, super recomendo!",4
Não compre se for dá Up2games ela rouba seu dinheiro ! É vergonhoso como a americanas tem parceria com esse lixo de loja !,1
"apesar de não ter vindo a cor que eu pedi, por estar em falta no estoque,  eu gostei do produto, e foi entregue bem antes do prazo.",3
Achei esse livro maravilhoso! Ótima opção de presente para crianças :),5
"Eu sou meio suspeito em falar da Marca LG para TVs. Sempre tive TVs LG e nunca tive problemas nenhum, inclusive a qualidade da imagem dessa TV em especial é fantástica.  Prós:  - TV super leve (da para pendurar na parede sem medo)  - Qualidade da imagem fantástica - Design legalzinho sem muitas bordas laterais entre a tela e a TV.  Contras: - A qualidades do Som não é as melhores, se quiser um som de cinema, deve ter um home Theter.",5
o tamanho é bom mas o material parece amassar muito fácil visto que é bem fino o inox e arranhou todo logo no primeiro dia. não compre,1
"Tem funcionado, até o momento, muito bem. Além de ter, praticamente, eliminado as reações alérgicas dos produtos químicos usados para espantar mosquitos.",4
"Produto não e de boa qualidade além ter vindo com defeito de fábrica,  tentei por várias vezes ligar e manda e-mail não tive ta hoje nenhum retorno... Gostaria de ter ao menos meu dinheiro de volta porque a mercadoria já veio danificada.... próximo passo agora e procurar meus direitos pra ver oque eles podem fazer por mim já que a empresa além de não atender as ligações não responde e-mail....",1
"Ferro de passar  com preço interessante, de design de bom gosto e muito bom em sua performance.",4
"Os produtos da Samsung normalmente são muito bons!  O único aspecto que achei negativo nessa TV é a localização das entradas para o cabo HDMI, fica na parte de trás e não tem nenhuma na lateral. Isso é muito ruim na prática, principalmente quando a TV é colocada em suporte.",3
"Gostei do produto, mas, seria muito melhor se a escova menor também fosse rotativa. Recomendo.",4
"Ótimo produto, super prático, já comprei várias unidades! Recomendo sem dúvidas",5
"muito bom, produto supera as expectativas... excelente custo beneficio",4
"Era o que eu imaginava. Chegou rápido, preço bom, e de boa qualidade! Recomendo o produto!",4
"Este perfume é de uma marca bem conhecida e de excelente qualidade. Cada perfume tem seu cliente, seu charme, mas creio que este agrada a preferência de muitas mulheres.",4
"Olha, eu realmente gostaria de avaliar o produto, se tivesse recebido. Muito decepcionante o trabalho de vcs, não prometam o que vcs não podem cumprir, assim a gente fica com a sensação que estamos no Brasil, onde todos prometem o que não podem cumprir e estão se lixando por isso.",1
Infelizmente o aparelho com aproximadamente 15 dias apagou e não liga por nada!  Coloquei o para carregar e  qndo fui ligar não ligava. Espero que tenha sido uma ocorrência pontual; já entrei em contato com as Americanas para solicitar a substituição estou aguardando o retorno.,1
"Entrega rápida,produto excelente site super mega seguro!!!Adorei",4
Dentro do prazo muito confiável o site recomendo sem medo,5
"O produto é bom, mas falta melhor manual para poder utilizar ..",3
"este produto muito bom, ótima qualidade e preço tbm!! Super recomendo..",3
"Adquiri o produto pensando que ele iria resfriar a água conforme um item da informação técnica: Opções de temperatura 3ºC a 35ºC. Essa informação técnica conforme manual é: Temperatura de Trabalho  3ºC a 35ºC.  Esse fato tendenciou a compra, no entanto a característica de resfriar não existe para esse produto.",2
"Produtos de excelente qualidade ! Amei ! Além disso, o atendimento foi de primeira linha, muito atencioso e muito rápido. De parabéns !",5
os cabos quebraram na primeira conexão. mal foram colocados e o plugue estourou,1
De longe a tradução mais próxima do hebraico antigo !! Recomendo.,5
"Único ponto a desejar é que a caixa estava amassada como se tivesse tomado um tombo, porém a câmera até o presente momento não apresentou problemas.",5
"Produtos que deixaram a desejar. Teclado e mouse aparentemente bonitos, mas feitos com um material frágil e nem um pouco resistente. O teclado ruim de digitar, teclas desconfortáveis. O mouse muito pequeno, bonito também, contudo,  parece de brinquedo, parece tanto de brinquedo que minha intenção é dar para minha irmã de três anos brincar de montar seu escritório de mentirinha.",1
"Produto de ótima qualidade, cujo custo/benefício vale a pena.",5
"FAVOR CHECAREM EU NÃO RECEBI AINDA ESSE PRODUTO. IREI NO PROCON E NA JUSTIÇA, POIS PAGUEI O PRODUTO A VISTA E NÃO RECEBI",1
"Pelo preço em relação aos outros produtos é um ótimo produto, recomendo a compra",4
"Belo tabuleiro. O tabuleiro é de madeira, mas as peças são de plástico.",4
"Por esse preço, impossível não comprar! Corra, só 2 em estoque!",5
Gente isso é uma pegadinha né? Eu sei que vivemos numa sociedade que aceita o livre comércio mas um copo por 1900 reais só pode ser brincadeira.... Passada aqui!!! Printei a tela p não dizerem q estou mentindo.... Acho q foi erro de digitação só pode....,1
Ótimo mouse para quem precisa de um mouse pequeno.,5
O preço do produto esta compatível com a  sua qualidade e beneficio.,3
"muito bom eu gostei , excelente produto e gostei de ter recibido certinho o produto.",4
Chegou com códex um pouco mucho mas esta recuperando estou feliz obrigada,5
"Produto chegou rápido. Gostei do produto, instalação fácil e rápida.",5
Já veio deixando escapar o ar através de um pequeno corte. Além de não poder usar compressor ...,1
"Gostei muito do produto, de ótima qualidade e muito bonito! Recomendo a loja",5
"sensacional, ótimo produto e entrega no prazo combinado",5
Mt Bom produto. Resolveu p q precisava. Recomendo.,5
"Goste muito do produto, muito fácil de montar e guardar. Se adéqua em qualquer espaço. A minha veio um porco torta, mas não atrapalha o uso.",4
"não comprem na duplo maquinas, pois o produto não chegar.",1
"aparentemente é um bom produto, mas é importante destacar que ele é para correntes de 20 amperes (plugue com pinos mais grossos), e não deve ser usado nas ligações padrão de 10 amperes; é necessário adaptar a rede elétrica pra usá-lo",3
Produto muito bom. Era exatamente o que eu precisava.,4
"Realmente funciona, tira a vontade de ficar comendo toda hora, e tem me ajudado no emagrecimento, super recomendo.",5
Demorou séculos pra emitir a nota fiscal e até agora essa peste n chegou eu to mt bolada com essa loja,1
"Ótimo custo benefício, muito prático, recomendo este produto",4
"Sofá  grande, confortável. Entrega muito antes do prazo, profissionais excelentes. Produto chegou em otima embalagem !",5
"FRETE RÁPIDO, MUITO BOM, RECOMENDO.  PODERIA SER SEMPRE ASSIM",4
"Carrinho ótimo, rodinhas resistentes, chegou antes do prazo. Recomendo !!",4
O vendedor enviou muito rápido. Compra excelente!!,5
"Gostei da facilidade para pagamento, rapidez na entrega e ótima qualidade do material.",5
Brinquedo simples mais interessante.  Brinquedo simples mais interessante.  Brinquedo simples mais interessante.,3
Caraaa olha o preço disso... é de ouro???  Que absurdooooo.....,1
Não sei se é bom porque nem sequer ligou qd coloquei na tomada....pedi a troca na mesma hora!!! Tbm achei muito grande e exagerado!!! Mas de design é bem bonito!,2
"A TV é linda! As bordas são mais finas que outras tvs. A imagem é muito boa. Netflix, Globoplay e Youtube as imagens são excelentes. Minha internet é de apenas 5 megas e roda perfeito em wifi. O som no volume 10 já bem alto, só deveria ter mais peso nos graves. O facebook deveria ter função de zoom pois a página fica pequena em relação ao tamanho de 40"" da tv. No app store deveria ter a função de adicionar alguns aplicativos na tela principal de app. Mas pelo preço é uma ótima alternativa.",4
Meias ótimas...preço excelente...super recomendo!E a lojas americanas sempre cuidando de seus clientes...entrega super rápida!!! Obrigada Lojas Americanas...,4
A cabeceira é linda!!! E muito prática a instalação.,5
Ótimo produto e todo o processo de entrega dentro do prazo.,5
"Preço justo, produto de qualidade, fácil manuseio, transporte, entrega antes do prazo. Muito feliz com a compra!",5
O manual de montagem é bem detalhado. Foi tranquilo de montar. O produto atende bem ao que se propõe. Custo/beneficio muito bom!!,3
"Uso a quase 1 ano e adoro.    Demorou a chegar um pouco mais acredito que seja por conta da época natalina, pois é grande a demanda dos Correios.  Recomendo!",4
"Produto de excelente qualidade, vendedor ágil, chegou antes do previsto.",5
"Prática e rápida ,ótimo custo benéfico,superou expectativa.",4
Produto de ótima performance e atende as minhas necessidades como usuário sem deixar a desejar.,4
Aparelho lindo e ainda chegou antes do programado.,4
"Fácil descrição do produto, facilita as opções para forma de pagamento e são ágeis na entrega!",4
Atendeu as  expectativas achei um pouco frágil mais pelo valor  compensa.,3
Prática e eficiente recomendo a todos esse produto.  Vi o resultado e achei maravilhoso então resolvi comprar um!!!,5
Gostei do produto. Bonito e de boa qualidade.Gostei do produto. Bonito e de boa qualidade.,4
"Gostei muito, é rápido o preparado dá para derreter a manteiga e fica uma delícia",4
"Ótimo celular, super recomendo, chegou super rapido bem antes do praso, e o preço  foi exelente",5
"não  recomendo comprei uma vez e deu problema não gelava,ai resolvi comprar outro faz uma semana que chegou e veio com problema novamente a água normal dele sai quente parece que foi aquecida no fogo e o ruim é que nem assistência técnica  dele não  tem proxima",1
"Produto de ótima qualidade de acordo com o que estava descrito no site,minha filha ficou super confortável e segura,por enquanto não tenho o que reclamar. Quanto a entrega,foi antes do prazo,como sempre gosto de comprar nesse site porque tudo funciona rápido,com certeza recomendo sempre! Att.",5
Eu recomendo o tapete sim... Pela foto achei que era mais felpudo... mas é um bom produto gostei...,3
"Embora o produto estava dentro do prazo de entrega, considero muito tempo para fazer a entrega ao destino. ( dá para ir à china e voltar....) O produto chegou certo mas a caixa do produto não estava lacrada, podendo alguém subtrair algo de dentro.",2
"Muito prático, fácil manuseio, monta e desmonta rapidamente. Minha filhinha amou... Vale a pena!",5
"Gostei do produto e recomendo ele é exatamente o que eu precisava,a entrega foi no prazo o produto tem procedência e parece ser de boa qualidade",3
"TV show de bola, imagem sensacional, preço bom entrega no prazo.",5
Gostei do preço  Samsung Smart TV gosto dos produtos da marca Samsung,5
Produto excelente e entrega rápida por parte da americanas. Grato!,5
Produto top original e o melhor o melhor preço na web!!!!,5
"Até agora não chegou o produto e não dá para rastrear o código dá erro, outro problema é a nota fiscal que dá erro também, sem falar que não tem nenhuma atualização no sistema para saber a localização do produto AFF.   Espero um posicionamento da empresa do porque não chegou ainda? Já comprei na americanas e sempre chegou rápido, não entendo porque esse pendente está demorando tanto....",2
Comprei através do site da loja Americana o qual tenho confiança por ter feito outras compras o qual vieram bem embalado . Agora este produto que comprei veio com a embalagem de loja e como comprei duas unidades eles fixaram com durex e quando recebi a mercadoria a caixa por não ser a apropriada veio se desmontando . Peço que a loja Américas tome mais cuidados com os terceiros pois as Lojas Americanas também são responsável por eles,4
Acredito que tenham errado ao rotular a caixa: O modelo descrito na caixa (e que comprei) é o de 18 marchas enquanto o conteúdo é o modelo sem marchas. Informei o site sobre o equívoco dias antes do natal. Até hoje (08/01/18) nada aconteceu.,1
Muito barato.. por esse preço levo os 2 do estoque kkkkkk,5
tudo ok entrega rápida adoreiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,4
Recebi meu produto corretamente dentro do prazo super recomendo,4
Na primeira vez de uso parou de funcionar do nada e está na assistência técnica.,1
"A montagem é possível com apenas uma pessoal, produto de qualidade e quando desmontada ocupa pouco espaço. Mais prática que ela só a articulável, porém ocupa muito espaço.",5
"Lindo, confortável. Comprei tamanho M, equivale ao número 42. Não tem regulador atrás, só nas alças. Estica pouco, quem tem as costas largas deve comprar u tamanho maior. Amei.",5
"Não recomendo esse produto pois embora tenha pago não encaminharam a lancheira, bem como até a presente data não tive retorno quanto a minha reclamação!",1
"ótimo produto, chegou antes do tempo e tudo conforme o esperado.",5
"Os adesivos são muito fracos, meu filho com 14 meses os arranca facilmente.  Produto não cumpre a função, vai para o lixo reciclável!",1
"kit excelente, faço o remanejo do jardim para o vaso de plantas e o resultado é fantástico. muito funcional.",5
"Como foi presente a pessoa relatou que chegou em boas condições e está gostando muito da almofada bandeja, pois é um acessório muito útil para a rotina de estudos em casa.",3
"O aspirador é muito pratico, o fio tem um comprimento bom, não precisa usar extensão. A potência do aspirador é forte, então ele aspira muito bem desde pequenos móveis a espaços maiores. Estou muito satisfeita com a compra. Recomendo e o custo benefício vale a pena pela praticidade e qualidade do produto",5
Teclado funcionando perfeitamente. chegou rapido e ja instalei o meu notebook.,4
Excelente produto de qualidade e você aumenta seu sinal consideravelmente ...compre e teste você também ... Vale a pena ... Eu aprovei e você está esperando o quê!!!,5
O.marcadoe de gasilina nao marca coreto.  E tabem nao precisava voces coloar um campo com minimonde parlavras .,3
"excelente espaço de armazenamento, câmera satisfatória, não trava, ótimo processador e também a sua aparência é bem melhor que os outros modelos similares da sansung!",5
"exatamente o que eu esperava, para uso profissional, atende perfeitamente minhas necessidades",4
"Produto atendeu minhas expectativas, muito eficaz, ótima qualidade.",5
Não compre se for dá Up2games ela rouba seu dinheiro ! É vergonhoso como a americanas tem parceria com esse lixo de loja !,1
"Produto de ótima qualidade. Atende minhas necessidades, principalmente no quesito espaço para armazenamento de dados.",4
"No status do pedido consta que meu produto foi entregue, porém não o recebi. Já enviei dois e-mails e não obtive resposta. Não recomendo a compra por essa empresa ""Melhor para você"", total descaso da referida  empresa e da conceituada ""lojas americanas"".",1
"O tecido é de boa qualidade, superou minhas expectativas.",5
"Muito bom, entrega antes do previsto...continuem assim, recomendo!!!",5
"Gostei muito do produto que comprei,chegou dentro do prazo prometido eu super recomendo!",5
"Atende as necessidades e expectativa do usuário, com preço acessível e de acordo com minhas disponibilidade.",5
Tv muito básica. Não tem nada de especial nela. Não tem aplicativo da netflix. Apenas youtube.,2
"Boa agenda mas as folhas são um pouco finas, de resto tudo ok.",3
Gostei muito do produtooooooooooooooooooooooooooooooooooooooooooooooo!,5
"chegou rápido, sem nenhum problema. Ainda não usei muito mas o produto parece bom e atende à necessidade.",3
Sou grato ao fornecedor que me atendeu tempestivamente com um produto muito bom.,4
"muito bom, recomendo, excelente sinal, só um pouco difícil de instalar",5
Otimo custo benéficio. Carregamento super rapido. Bateria boa duração.  Leve Ela adorou a cor de rosa.,4
"Péssimo produto! Estou tentando devolver mas ainda não recebi o número para reenviar o aparelho. Marca a pressão errada, testei com dois outros de marcas diferentes que tenho em casa.",1
Recebi o produto em excelente estado e bem antes do prazo.,4
Só não estou muito satisfeito pq não consigo tirar meu cartão das lojas americanas,4
"Perfeita, adorei seu acabamento, muito lindinha, também chegou em perfeitas condições, parabéns ao fabricante, ao revendedor e ao entregador!!!",5
O cartucho preto venho com problema não estou conseguindo imprimir estou precisando fazer a trocar como posso solicitar a trocar? Mais o produto em si e excelente. Sempre usei este tipo de cartucho nunca tiver problema este pode ser algum defeito de fábrica.,2
"Muito decepcionada com o produto, foi rápido na entrega mais nâo adiantou nada.",1
Custo benefício bem compensador. Um tamanho bem anatômico pro meu filho de  um ano.,5
muito bom recomendo a todos .....................................,5
Produto não entregue no prazo e não recebido até o momento.,1
"Não sei o que é pior, se é comprar um produto novo que não funciona, ou esperar a Americanas responder meu pedido de devolução.  Comprei o produto na BlackFriday, mas ele não funciona... fiz a reclamação assim que recebi e até agora não tive resposta da loja.",1
Comprei o produto em novembro e o mesmo não foi entregue!,1
"O produto chegou rapido, porem depois de 30 dias de uso o mesmo apresentou um problema de pani eletrónica e parou de funcionar o Bluetooth e não liga e nem desliga aí entramos em contato com a TLC eletro e com muito custo conseguimos enviar para assistência técnica, lembrando q tem 3 meses de garantia, a resposta foi q o produto foi utilizado incorretamente, ou seja como da pra avaliar o que é mau uso ou não? Sempre tem essas desculpas.",1
"É uma câmera excelente. E funciona no escuro.  Quanto ao software, instalem o da ""yoosee"". o da YYP2P apresenta muitos problemas. :)",5
"O que não gostei foi a respeito da entrega  devido a ter cobrado pela entrega e isso nao aconteceu eu fui pegar nos correios sendo que que foi cobrado a taxa de entrega, isso foi constrangedor para mim sempre compro nesse site mas nunca tinha acontecido",4
"O produto em sim e bom, mas veio errado. Eu não pedi troca porque estava muito em cima da hora. Ta tudo bem agora mas preferia o outro, oque veio e o que esta com uma faixa azul no rosto e o carro e outro tambem.",2
"Eu ainda não recebi o produto , será que as lojas Americanas vão se sujar com apenas três banetones, ou será que perdeu o controle.? Seus funcionários seriam tão incorretos,ou incompetentes que falhou na entrega?  Fiz varias  reclamações e até agora nada de uma resposta, e insiste na avaliação.  Ou será que acham que teria tempo a perder, uma vez que já perdi tempo em comprar nesta loja, tempo e dinheiro.  Nunca imaginei que essa loja fosse assim, Pois sempre comprei em outras lojas e jamais levei trote.  Comprei 3 panettones e não recebi..",1
Americanas está de parabéns entrega super rápida chegou antes do esperado.celular ótimo,4
"Produto de ótima qualidade, veio muito bem embalado e lacrado sem avarias, ótimo preço",5
Gostei muito do produto. Ele se encaixa perfeitamente na estante para piano. Contém manual com instruções claras e fáceis de seguir.,5
"ótimo produto,excelente qualidade,assim como todos os produtos da marca.",4
muito bom atendeu a espectativa veio bem embalado e a entrega foi rapida,4
"Ótimo bom desempenho e custo beneficio excelente, designer bom.",4
"Um produto muito bom e chegou entes do prazo,eu recomendo este vendedor!",4
"Bom atendimento geral, como sempre. Estou satisfeito. Aproveitando, dia 09/12/17  foi debitado 68,93 no cartão VISA. Peço me informar a que produto se refere. Tenho procurado contatar mas não consigo. Aliás é uma falha que vocês poderiam sanar. Obrigado.",4
Super recomendo confortável muito bom mesmo podem comprar,5
"NÃO CONSIGO AVALIAR , POIS NEM RECEBI O MATERIAL AINDA. ENTREGA MUITO DEMORADA.",1
Nao recebi!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!     Nao recebi!!!!!!!!!!!!!!!!!  Nao recebi,1
Achei que o online ia decepcionar mas consegui jogar muito bem contra outros players. Recomendo muito bom o jogo,5
"Produto bom mas frágil. Não é vidro, é plástico. Não sei quanto tempo resiste ao sol. Pra uso dentro de casa, talvez, dure bem.",3
"1) A código da nota fiscal segundo o site da fazenda (link) necessita de 44 números e o informado por vcs via e-mail possui 40, portanto não consegui visualizar a NF.  2) A máquina em questão não possui tomada padrão (Brasil), não tem selo do INMETRO nem no produto e nem na caixa. Aparentemente é ""falso""!!!  E segundo site da própria Wahl;  ""Fornecemos até 2 anos de garantia nos produtos comercializados pela Wahl Brasil, não dando suporte técnico e garantia a produtos que não são originais e/ou não tenham certificado INMETRO e/ou não são comercializados pela Wahl Brasil."" (http://wahlglobal.com/brazil/hairstyling/wahl-legal.html).  Comprei produto na confiança e garantia da marca Americana e recebo um produto aparentemente falso ou pelo menos fora dos padrões brasileiro.",1
Cumpre o prometido. Boa relação custo/benefício. Super recomendo a todos.,4
Pedido não entregue e sem nenhuma explicação. Logo essa compra foi feito de modo positivo e só recebi pontos negativos desta loja.,1
"Era o que eu queria, realmente compensa a compra. Muito bom e eficiente o produto",5
"O sabor é uma delícia, dá pra comer até puro, e fácil de dissolver.",5
"Péssimo produto, não funciona com as operadoras que testei, material de má qualidade, falta suporte de duvidas. Em fim, americanas.com está deteriorando sua imagem com esse tipo de produto.",1
Só tenho que agradecer por vocês estão de parabéns,5
"Combinou com as cores do painel do meu carro, show!!",5
O PRODUTO ATENDEU AS MINHAS EXPECTATIVAS. PRESENTE PARA O MEU NETO QUE GOSTOU.,3
"O produto não chegou, já passou o prazo. Já havia reclamado sobre e me mandaram um e-mail dizendo para aguardar dois dias. Já se foram duas semanas, nada do produto ainda! E novamente a loja me manda um pedido de avaliação da minha compra recebida.",1
O produto veio com defeito e o contato com o fabricante e americanas para solucionar o problema esta sendo bem demorado.,1
Quais medidas? Queria comprar mas nao sei medidas.,3
"MUITO BOM O CELULAR, MUITO RAPIDO, CUSTO BENEFICIO MUITO BOM , ESTOU EM MATO GROSSO E A ENTREGA FOI MUITO RAPIDA",5
"Comprei este Jogo de Luz pela Americanas.com, mas o fornecedor é ILIMITI SHOP. Me arrependi porque comprei apenas 01. Para fazer um efeito legal tem que comprar no mínimo uns 03. Solicitei a devolução mas o pessoal não me atendeu. A ILIMITI me mandou um e-mail me dando explicações de como usar o aparelho, o que não era o caso e não quis conversar mais comigo. Já a Americanas.com, também me mandou um e-mail falando que iria  resolver o problema, mas também só ficou na promessa e nunca mais entrou em contato comigo. Estou profundamente decepcionado com esta compra. O efeito deste Jogo de Luz sozinho parece uma lampada comum acendendo e apagando , uma porcaria.",1
"Não funcionou como esperado. Não reproduziu vídeo pelo pen drive. Como foi presente de Natal, passaram-se mais de 7 dias e não aceitaram devolução. Não consegui assistência técnica ainda, porque os telefones na lista  não  atendem. Tentei pelo telefone da Mondial e me passaram o mesmo telefone.",2
"Uma ótima panela, grande, linda e segura. Super recomendo.",5
"aparentemente o produto apresenta boa qualidade, não se esquecendo de utilizar de forma correta",4
Otimo produto .....eu recomendo a todos. As chamas são ótimas de alta pressão,4
"Veio rápido, porém com desfiado enorme. Não pedi a troca pela burocracia. No meu bairro não passa correio e tenho que retirar na agência.",2
"Excelente preço, excelente atendimento, entrega rápida. Perfeito. Embalagem perfeita, produto de ótima qualidade. O preço muito bom. Excelente serviço.",5
"Agiliza na limpeza do ambiente, produto de boa qualidade. A loja entrega rapidinho. :D",5
celular de ótima qualidade. camera excelente memoria boa,5
Meu marido adorou o presente. Atendeu as expectativas.,4
muito bom produto profissional e de alta qualidade.,4
"Produto bom, mas com matérias inferiores, não ira durar muito tempo!!!!",3
Transação fácil e entrega antes do prazo. Muito bom!,5
Recomendo! produto bom e agilidade na entrega. Potencia boa!,5
Geralmente há uma previsão para entrega às vezes grande mas sempre esta foi antecipada e satisfatória.  Desta vez sem entrega ou contato nenhum com o cliente.,1
"acabou as garrafinhas na geladeira,agua gelada direto da fonte.",4
Foi o melhor presente que já chegou em casa. A família adorou,4
"Aqui em casa todos gostaram muito, prático demais!!",5
"Lindo, o relógio é mais bonito do que parece. Adorei!",5
"Gostei do produto, vale a pena, pelo valor! Acho justo",3
Recomendo a todos a  Fritadeira Philco Air Fry Saúde Inox PH  pela excelente relação custo/benefício  oferecida por este produto. Atendeu plenamente  todas as nossas necessidades aqui em casa. Aproveito a oportunidade  para parabenizar  as Lojas Americanas  mais uma vez  pelo excelente atendimento e elevado nível de  profissionalismo demonstrados.,5
"É sempre bom e gratificante para Vendedor e Consumidor quando se vende/compra um produto que esteja em perfeito estado de conservação/uso, etc, entrementes, quando o consumidor faz a aquisição de um produto que apresente defeito é uma sensação horrível, o consumidor se sente lesado, enganado, etc. No meu caso em particular, não recomendo a aquisição do Purificador de Água Polar.",2
"Muito bom o produto , entrega dentro do prazo , na verdade entrega bem rápida , gostei muito mesmo . Americanas está de parabéns .",5
"se autoprograma, facilitando muito para quem tem dificuldades com informatica, apenas o audio de todas as tvs samsung são muito baixo, ruim. é a segunda tv samsung e infelizmente o audio deixa a desejar.",4
"Vale a pena comprar. Excelente produto, recomendo a todas as mamães a comprarem está cadeirinha.",5
O produto é completamente diferente da descrição e da foto. Não recomendo.,1
Excelente. Bommmmmmmmmmmmmmmmmmmmm.mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm,5
Super recomendo! Muito legal! Meu filho adorou!     Produto de otima qualidade,5
o carinho não para montado o óculos não tem astes vem pouco adesivo,2
Ótimo produto com excelente prazo de entrega. O produto está com 10 dias de uso e só com mais tempo para uma avaliação melhor,4
"É um celular intermediário, por isso ele não vai ser tão bom para quem busca a excelência. Mas para quem usa somente o básico, redes sociais, tira fotos esporadicamente, enfim, para quem gosta de usar o celular de maneira básica, compensa muito! O processador dele é um pouco abaixo do esperado, inclusive o sistema até chegou a parar em alguns aplicativos, como o Instagram e o YouTube. Mas isso é até normal, tendo em vista o processador ""singelo"".  Fora isso este celular é ótimo, as câmeras são ótimas, a pegada é super confortável e ele é esteticamente lindo! Vale cada centavo dos R$800,00 que paguei. Se fosse mais caro eu já buscaria outro modelo com um processador mais avançado!  A LG está de parabéns!",4
"O APARELHO EM SI É BOM, SÓ A BATERIA QUE DEIXA A DESEJAR, DESCARREGA MUITO RÁPIDO.",3
Produto excelente.Bonito rápido entreque antes do prazo.,5
"Meu sobrinho amou esse jogo, era tudo que ele queria, com certeza acertei na compra, chegou antes do prazo eu recomendo.",5
"Decepcionante,o nao me avisou que a tv nao tem controle de contraste,brilho,cor,nitidez como as tvs que ja tive,quando assisto os dvds de show que filmo,a imagem fica escura,nao tem regulagem de brilho e nitidez, fica impossivel assistir tal a escuridao,vou me livrar disso e comprar uma que tenha essa regulagem,nao recomendo.",1
Produto de acordo com as características descritas no site.,4
"Tenho esse secador a mais de 4 anos. Atendeu a todas as minhas necessidades.  Porém hoje, pelo mesmo preço acredito que existam outros modelos mais modernos.",3
"O produto é muito ótimo, bem macio extremamente confortável.",4
"A bateria não está durando tanto... o aparelho é muito grande. poderia continuar com todos os recursos , sendo menor e mais leve. no mais muito bonito e bom.",4
Atendeu complemente as minhas expectativas sobre o produto. Recomendo tanto para uso profissional como para uso doméstico em reparos elétricos.,4
Produto de ótima qualidade qualidade. Parceiro entregou antes da data prevista.,4
"Quando finalizei a compra do produto, reparei que tinha 150 em sachês de variados sabores, porém o produto chegou e não chegaram esses sachês. Pensei então que viria um vale para retirarmos direto no site da Nescafé, pois não, não achei nenhum ""vale"" muito menos os sachês de café que queria.",4
"Chegou antes do prazo Como é uma cafeteira eu não posso dizer muita coisa sobre a parte de leite com nescau por exemplo, o café é perfeito excelente, mais sobre o leite ele saí um pouco aguado... e se tivesse um ajuste de temperatura pra não sair tão quente, seria melhor...",5
Samsung é minha marca de Preferida sempre troquei meus smart por essa marca confiável e ótimo produto,4
Não existe marca melhor que a Eletrolux! Microondas maravilhoso. Excelente custo-beneficio! Recomendo muito!,5
"Este é o 2º HD deste modelo que eu compro. O primeiro deu problema com uma semana de uso, por ser extremamente sensível. Para usar precisa ter muito cuidado, não bater, não fazer movimentos bruscos, desligar o HD sempre antes de desconectar.",4
"Super recomendo!!! Ótimo produto, entrega antes do prazo, super confiável...",4
"Comprei o produto e amei, super prático, leve e fácil de manusear. Sem falhas ou problemas.",4
