texto,rotulo
"Muito boa qualidade e lindo design, de fácil limpeza.",3
Eu estou amando! Comprei a Pop das três corações e odiei as bebidas ficam ralas... a Dolce gusto é mil vezes melhor!!!!,5
"NÃO RECEBI MEU PRODUTO AINDA. OS CORREIOS FICARAM DE REALIZAR A TERCEIRA TENTATIVA DE ENTREGA E NUNCA VIERAM. ESSES DIAS SEMPRE TEM GENTE EM CASA E TEM CAMERAS DE SEGURANÇA E NÃO VIMOS NENHUM MOVIMEENTO DE CARTEIRO. ANTES DISSO FOMOS NA AGENCIA DOS CORREIOS BUSCAR O  PRODUTO PORÉM ELES INFORMARAM QUE O PRODUTO NÃO ESTAVA, SEM NEM MESMO REALIZAR A  TERCEIRA TENTATIVA DE ENTREGA  ISSO É UMA FALTA DE RESPEITO COM O CONSUMIDOR. EU PAGUEI O PRODUTO E QUERO RECEBER. SE NÃO ESTIVESSE PRECISANDO NÃO TERIA FEITO O PEDIDO.",1
"Muito útil e versátil, sirvo salada ou levo ao forno, uso para marinar carnes, enfim... muitas utilidades. Comprei em três tamanhos diferentes para diferentes ocasiões.",5
"A tv tem a imagem linda! Era o que imaginávamos, o produto veio com tudo certo e a entrega foi antes do prazo informado. Muito satisfeita!",5
"Comprei recentemente o Ferro a Vapor Arno Ultragliss 41 FU41, já utilize e gostei muito do seu desempenho, fácil de utilizar e muito bom recomendo a todos. Abraços",5
"Este tablet apresenta uma boa performance tanto para uso da internet como para programas instalados nele. O tamanho da tela e a qualidade da imagem (resolução) são plenammente satisfatórios para o uso pretendido, ou seja, tem bom custo benefício. Um ponto para melhoria seria aumentar sua memória interna, pois ela é inferior a um outro modelo mais antigo, no entanto, isso pode ser contornado adquirindo cartões de memória (micro SD) pois este aparelho possui uma entrada para isso.",4
"No MESMO SITE o mesmo produto por 349. Valor esse de 700 reais esta totalmente abusivo. O que esta acontecendo com as lojas americanas, sempre gostei de comprar pelo site, porem agora com tantos vendedores de lojas diferentes no mesmo site está cada x mais complicado para comprar",1
"O processador é ótimo, é muito rápido mesmo com muitos aplicativos.não deixando nada a desejar.",5
Recomendo. Produto entregue até antes do prazo estipulado.,5
"Produto excelente, comprei pela loja moveis Leartam entregaram dentro do prazo, muito bom!!!",4
"Atendeu à todas as expectativas. Um dos melhores celulares intermediários. Android Puro muito mais fácil e confiável de se usar. Câmeras excelentes. Bateria carrega muito rápido, o que ajuda muito quando se está com pressa e com pouca carga. O espaço interno de 32GB te despreocupa totalmente, quase que não conecto ele no computador pra descarregar arquivos. Recomendo!",5
"Produto cumpre o que fala, único porém é que a internet cai um pouco a velocidade",3
"Tive problemas na entrega com a transportadora, mas salvo essa situação, recomendo!",3
"Uma loja como vocês tinham que ter mais suporte para com o cliente, não recebi minha máquita até hoje, por isso tive que cancelar meu pedido e comprar outra máquina. O suporte para o cliente precisa ser melhor, gostava muito de comprar nessa loja, porém depois do descaso do suporte, infelizmente será impossível.",1
"Encaixe perfeito na parede, boa qualidade !! Entrega rápida.  Satisfeita com o produto",5
Comprei para meus 3 filhos e meus 15 sobrinhos! Todo mundo amou. Estou pensando em comprar mais alguns pelo execelnte preço.,5
"Muito bom produto, recomendo a todos. Preço justo.",5
"Quando eu era pequeno fugia de casa para frequentar um orfanato hoje em dia sou o homem mais rico do planeta e comprei 900 desses para esse orfanato, obrigado americanas recomendo para todos esse copo",5
"Um escritor prepotente, arrogante, isso transparece em seu personagem, toma várias conclusões sem embasamento científico, argumentação rasa, qse tive uma diarréia mental lendo.",1
Amamos o brinquedo de ótima qualidade e muito bem embalado. Chegou antes do prazo o que me deixou muito alegre e surpresa pois por ser antes do Natal e o prazo no fim da compra ter dado depois chegou antes. Estão de parabéns.,5
"Produto muito bom e bonito, copo grande, fácil limpeza, entrega antes do prazo.",4
produto otimo entrega rapida gostei do atebdimento,4
Muito confortável a umnpreco bem justo! Recomendo!,4
o ott box tv e bom so tem um porem quando ele e desligado ele liga sozinho mais recomendo,4
"Produto muito ruim , produto totalmente diferente das fotos do anuncio , acabamento de pessima qualidade , o produto do anuncio tem um acabamento muito melhor do que a loja me enviou , nao recomendo a ninguem !",1
"infelizmente o produto não fez o efeito desejado, não perdi nem 100 gramas com ele, fiquei desapontada.",2
Produto bom e silencioso... Chegou dentro do prazo mesmo a transportadora não sendo muito competente... Única coisa que tenho dúvida é que no manual vêm a dizer que acompanha pente mas não caixa não vem,4
Atendeu as minhas necessidades !!!! Ótimo custo beneficio,5
"Produto excelente, cumpre o que promete de forma natural.",5
Potente e resistente! Gostei muito e foi entregue dentro do prazo. Recomendo. Mayara,5
Produto muito bom recomendo chegou antes do previsto satisfeita,4
"Estou insatisfeito porque não recebi o manual do computador. O manual é importante porque especifica o modelo da placa mãe, placa de rede etc. Também não recebi o cd referente aos os drivers.",2
Dei de presente e a pessoa gostou disse ser confortável,4
Produto bom...só nao gostei pois nao foi atualizado o Neymar no PSG,3
a minha mochila veio com defeito nas custura ela veio com a costura mau feita quando eu fui usa ela a mochila abriu agora imagina se eu estou viajando de moto e a costura abre as minha coisa ia cai na rua tive que mada pra minha amiga costura ele e paguei mais 20 reais,1
"muito bom, mas muito grande, poderia ser um pouco menor",5
"Péssimo atendimento.... Pessoas despreparadas.  Ainda exige texto longo. Péssimo, péssimo, péssimo atendimento por parte das loja americana e seus funcionários. Pronto... Texto grande agora.",1
Ótima mesa superou minhas expectativas produto de qualidade  recomendo e  chegou na minha casa bem antes do prazo,4
"Produto de excelente qualidade. Super indico, memória maravilhosa",5
Livro muito esclarecedor.Recomendo a pessoas que se interessam por espiritualismo e ciência.,5
"Um bom mouse com ótimo custo benefício, o software também é bem completo",5
Muito bom o produto recomendaria para outras pessoas.,5
"Estou gostando muito do aparelho, até o momento consegue atender todas as minhas necessidades.",3
Uma porcaria pelo preço que é.............................................,1
"Facilita o dia a dia da cozinha, tem alta potencia é fácil de usar, limpar, guardar e usar. Recomendo",5
Recomendo.  Chegou com 2 dias. Produto atendeu minhas expectativas e é de boa qualidade.,3
"Pode não ser uma DSRL mas quem usa as cameras digitais vai achar ela muito boa, melhor opção pra quem quer dar uma ""avançadinha"" no ato de tirar fotos. Só acho que esse preço atual não tem um bom custo benefício, o preço de antes por 900 reais estava perfeito e mais que isso não vale muito a pena",4
Senti falta de um manual impresso para montagem algumas peças vieram com pequenos defeitos alguns detalhes de acabamento mal feito,3
produto chegou rápido e em perfeitas confdções  Eu recomendo ok,3
Celular conforme descrição do produto no site. Celular de fácil manuseio e com letras e números grandes de fácil acesso para pessoas de idade avançada.,3
"Vale muito a pena comprar, eu amo essa série e agora posso assistir sem esperar carregar o player, é só por no DVD e pronto! Amo e vou terminar a coleção.",5
"Pra não dizer que é perfeita eu diria: o pé dela parece que não é tão firme quanto a anterior que tenho (sem ser smart) e acho lento os comandos. No mais é só elogios pra Philips, seja pela qualidade de imagem, seja pela praticidade de configurar a TV. Parabéns!",4
Chegou antes do previsto e é um ótimo produto. Nunca tive problemas com os produtos da americanas.,4
Achei que fosse um pouco maior.  Mas pelo preço que paguei estou satisfeito.,3
"minhas netas ficaram muito felizes com as bicicletas, e nós aprovamos o produto. Muito bom, chegou sem problema algum e chegou  na data  prevista.",5
"O cartão Xbox Live Gold é um produto excelente. Sempre compro e o serviço prestado pela marca é muito amplo, dando-me muitas opções para usar pela rede. Jogos e promoções são sempre muito bem ofertadas. Continuarei comprando o cartão Live Gold.",5
"produto muito bom, chegou em boas condições e sem atrasos.",5
"Excelente produto, bem rápido, fácil de configurar, bateria de boa duração, atendeu a todas as expectativas. Excelente memória, produto leve, com muitas funcionalidades. Recomendo aos demais.",5
"Entrega não foi automática. Tive de contatar a loja por duas vezes, cobrando. O Drive fornecido pelo fabricante Não funciona. Tive de pesquisar outro drive na internet.",2
Termômetro culinário perfeito funciona muito bem. Prático e fácil utilização. Recomendo a todos que precisem de um termômetro preciso e robusto.,5
"Chegou antes do prazo previsto, produto de boa qualildade",3
"Ótimo produto, câmera muito boa, bateria dura muito, com essa função de Power carrega muito rápido, muito mesmo!",5
"só tem preço e marca, funciona e queima como uma xing ling de 24,90",2
Torneira que não veda totalmente a saída de água e aparelho apresenta vazamento. Tudo isso considerado normal pela assistência técnica,2
"Veio com defeito e até agora a loja não entrou em contato, já abri o processo de troca.",1
produto muito top recomendooooo e de excelente qualidade...podem compra sem medo!!!!,5
Custo beneficio que não vale a pena..... e bla bla e bla é só para encher e atender o requisito de avaliação;;...,1
"Excelente notebook, muito bonito e rápido, bateria muito boa e roda grande maioria dos jogos atuais",5
"Fiz a compra confiando nas Lojas Americanas e nessa altura já perdi a confiança que tinha nas americanas por tercerizar serviços de uma empresa tão irresponsável. Decepcionada, pois meu presente de natal pelo visto chegará na páscoa!!!",1
"O produto atendeu minhas expectativas, fiquei satisfeita.",4
"Atendeu as minhas expectativas , boa  qualidade e seguro",3
"Complicado avaliar um produto se ainda não o recebi, péssimo seu parceiro.",1
"Bom produto, atendeu as expectativas.  Mas não é grandes coisas..... a malha é muito fininha.",3
"Gostei muito, o design é top, leve, fino, ótima câmera, perfeito. E parabéns novamente a Americanas, o produto chegou antes da data estimada. Obrigada.",5
Veio danificado a entrada do chip e o site e muito ruim pra fazer a devolucao.,1
"funciona super bem,entrega super rapida,recomendo concerteza",5
Gostei muito desta compra até a entrega foi boa...,5
É UM PRODUTO MUITO BOM. FUNCIONA MUITO BEM. NÃO ME TROUXE NENHUM PROBLEMA.,5
"Aparelho muito bom, discreto e cumpre a função. Gostei!",4
"Produto muito bom, uso para trabalho, atende minhas necessidades.",5
"Um produto de qualidade, e cultura, nordestina bem elaborado!!!!",5
produto de otima qualidade recomendo a todos meus amigos,5
"Produto de ótima utilidade, facilita muito no trabalho de limpeza da dona de casa.",5
"chegou em ótimo estado, intacto mesmo a caixa da entrega estar um pouco amassada. O produto de alto desempenho, é rápido e supre minhas necessidades. A tela é grande, e o touch é muito bom, como todos os produtos da marca, apenas as câmeras são ruins.",5
Ótimo custo benefício. Compacto e perfeito para ambientes pequeno.,4
qualidade péssima!!!! não  recomendo muito  fraco e sem durabilidade,1
Com certeza é uma ótima opção. O custo benefício valeu a pena,4
"Eu adoro os produtos da Avent, meu filho tem várias coisas e elas são maravilhosas, mas esse copo não mantém a temperatura do líquido mesmo q vc não esteja no calor (em casa). Mas como o principal para mim era ter um copo com canudo q não vazasse, está ok.",2
"Estava em viagem quando o produto chegou, quando cheguei observei que veio faltando o conector USB para que eu possa utilizá-lo.",1
"Muito fino, leve e bonito. Porém, trava desde quando recebi e é lento",3
Produto não entregue. Atraso. Aguardando posição das Americanas e da Star Lume.,2
sem condições de avaliar o produto porque foi presente.................................................................................................,3
Bom mas o apoio de nariz é fraquinho o ferrinho de apoio do nariz.,3
"Produto ótimo ! Pra ser sincera, superou totalmente as minhas expectativas;",5
Chegou bem antes do prazo e em perfeito estado Chegou bem antes do prazo e em perfeito estado Chegou bem antes do prazo e em perfeito estado,5
"O aparelho é ótimo,  atende as expectativas,  A entrega foi super rápida, chegou antes do prazo.",4
a unica recomendação é que poderia ter fecho na tampa.,5
"Usei o produto só algumas vezes durante  um período de menos um mês que recebi em minha casa dia 13 de dezembro guardei o computador e quando fui usar novamente no dia 30 ele já deu pau, ou seja o sistema operacional não abre mais.",1
"Não confio mais nos produtos da Samsung,  no meu caso não apresentaram durabilidade,  que se espera de produtos de alta gama e tão caros no Brasil.  Tenho uma TV Samsung modelo UN55ES7000,  maravilhosa até 2-3 anos de utilização. Depois apareceram as famosas listras verticais na tela. Em contato com assistência técnica a solução que me deram foi: trocar a tela! Em contato contato com a Samsung em sua página a solução dada foi contatar a assistência técnica. Após insistência disseram que a empresa usa os melhores componentes e processos de fabricação.  Deixo para vocês julgarem,  mas tenho uma TV caríssima (7200 reais à época)  com listras na tela.",1
"Ótima performance. Superou minhas expectativas. Ótima configuração, resposta rápida. Tela com ótima definição.",5
produto bom e  entrega rápida superou as expectativas,3
"Produto muito bom, tenho há dois anos e até agora não tive problema nenhum, a pulseira está nova ainda, a caixa está um pouco riscada, mas é pelo uso constante mesmo, afinal uso direto.",3
"Minha filha está gostando,aida está muito recente o tempo de uso.",4
Chegou dentro do prazo. Ótimo produto! Atende as necessidades.,5
"gostei muito do produto,ótima entrega,bkbDKsaikdDhbigdiwqDBvdABDasdvAVDadsbadBASBDb",4
"Pra quem quer um intermediário premium,recomendo. Iria comprar o moto z play, mas aida bem que desistir a tempo. Ótimo custo benefício. Produto entregue no prazo certo.",4
"Cadeira confortável, fácil ajuste. Chegou dentro do prazo. Indico.",4
"Gostei, só achei o tamanho P um pouco grande. Mas a malha é boa.",3
Equipamento tem boa duração da bateria.  Alcance não corresponde ao proposto:  Alcance dentro da cidade 200 mt. Alcance em local aberto 800 mt.,3
"Otimo pra comprar,eu recomendo e comprarei sempre.",5
"Além de ser bonito o produto ,ele não faz muito barulho e bem forte e tritura bem!!",5
"Excelente, bateria aguenta bastante tempo. Realmente eficiente. Recomendo",4
"Produto sensacional, entrega super rápida! Levou menos de 4 dias para chegar, excelente!  O s8 é ótimo!",5
"O produto não atendeu minhas necessidades,era pra por no quarto do meu filho e pra assistir Netflix, mas não deu certo .. Foi uma compra péssima, como eu tirei o lacre não pude trocar.",1
O disco em sí é excelente. A imagem e o som São muito Bons! Oque me chateou apenas foi a entrega a qual veio com o lacre quebrado deixando o disco solto dentro da capa causando alguns pequenos risco mas está funcionando normalmente! Foi um pequeno emprevisto. A loja é muito boa. Já comprei Aqui diversas vezes e sempre me agrada muito.,4
"Foi presente de Natal para meu filho e ele está se divertindo muito, não desgruda!",5
"meu problema não é com produto em si, mas a forma como foi entregue, não veio na caixa original e sim em uma caixa de bolo, o produto em arranhado. não fiquei nada satisfeita",2
"Muito bom produto excelente,entrega muito rápido recomendadíssimo",5
xx Entrega super rápida!     Preço ótimo. x x x x x,5
"Muito bom aparelho, a bateria dura muito, o brilho da tela é bom, e sem falar na rapidez da entrega, Americanas ta de parabéns.",5
"Melhor celular intermediário do mercado, comprei duas unidades super indico!!!",5
Deve funcionar melhor em ambiente mais fechado que o meu.... Porém a saída de som deixa a desejar......Cabe um Home Teacher pra ficar ideal....,3
"O presenteado gostou muito do item. Além da ótima qualidade, é diferenciado em relação as demais cadeiras ofertadas.",4
Produto de ótima qualidade eu recomendo a coleção de livro jardim secreto.,5
Perfeito com qualidade e conforto e entrega excelente.,5
"Produto recebido bem antes do prazo previsto. Qualidade boa. Recomendaria a um amigo(a) para presentear, como foi o meu caso.",4
Gostei muito deste produto e o preço também é muito bom.,4
Produto até o presente momento funcionando corretamente.,3
"Os fundos da gaveta não dão sustentabilidade  porque são feitos de uma única chapa fina de aproximadamente 1 milímetro, ou seja, são gavetas que não suportam peso algum. Produto de má qualidade.",1
Produto exatamente como anunciado e entregue no prazo.,5
"Item de boa qualidade com ótimo preço, entrega pontual",4
O prazo de entrega foi cumprido de maneira exemplar.,4
"Ótimo produto, melhor do que imaginava, valeu a pena. Recomendo",4
Eu comprei o computador dia 23/11 pagamento confirmado dia 25/11 demorou 1 mês pra sair a nota fiscal e o prazo era pra hoje dia 3/1 mas o produto nem se quer saiu para a entrega.,1
Até agora estou gostando do produto. Ele tem me servido no que é necessário.,3
Só a entrega que não gostei muito pois a caixa veio amassada fiquei até preocupada se o produto TB não estaria riscado etc mas só a caixa mesmo no demais amei linda minha batedeira,4
Olá bom dia. Gostei muito do produto ms como posso comprar se não vem dizendo nada na descrição dele. Falta informações do produto só pq ele não vem com jogos pq os outros com jogos vem falando tudo. Gostaria das informações dele ficha técnica oque vem nele. Obg,1
Adorei a rapidez que meu produto chegou e a qualidade tbm.,3
"O produto é bom, porém vc não pode colocar os 2 Chips com o cartão de memória. Ou vc coloca 1 chip e o cartão ou os 2 Chips.",3
"Atendeu as expectativas, um bom presente, um belo acabamento...",3
Porque tenho que escrever algo a mais que ... gostei?,4
"Produto de excelente qualidade e procedência, super aprovado. Um atendimento excelente. Recomendo a todos sem dúvidas.",5
"O aparelho Veio com defeito , não gostamos do produto.",1
"Excelente produto, material recebido antes do prazo",5
"Ruim, pois o móvel não é como eu vi. Na loja era material mais reforçado. Madeira muito fina. Insastifeita soubesse teria comprado na loja um mais reforçado e melhor.",1
"Excelente produto, boa qualidade não tem ruidos. Super fácil de montar. Minha mãe tem ha mais de 3 anos e nunca deu defeito e agora compro a minha. Recomendo pra quem quer um bom produto pra usar por um bom tempo.",5
"Muito bom o produto, só a bateria q não é muito boa.",4
"produto bom, entrega antes do previsto. ............................................",5
"Não sei como é o produto , não faço ideia pois tem um mês que comprei e ate agora não chegou e não consigo cancelar. Não indico p ninguém...",1
"Olá, há exatamente quatro dias atrás, entrei em contato com vocês sobre um smartphone Samsung Galaxy J5 Prime que comprei. O aparelho apresentou falha, a tela piscava em alguns momentos de uso. Ele não sofreu nenhuma queda, risco, ou arranhões. Sempre utilizado com case protetora. Ainda não recebi nenhuma ajuda pra esse problema que estou passando. Já se passaram sete dias que eu poderia fazer a troca, porém a transportadora ainda não compareceu, desde o dia que comuniquei vocês sobre o assunto. Exijo que vocês tenham uma atitude perante isso, ou vou entrar com o pedido de ressarcimento no PROCON. Nunca passei por um problema como este, e já venho comprando na loja há tempos, e nunca passei por isso. E dessa vez, só estou tendo dor de cabeça, desde o momento da compra.",1
design exterior é bonito. No interior é bem simples. Só achei que poderia gelar mais. Quando coloco muitos produtos preciso colocar na potência máxima pra gelar.,3
Gostaria de saber se é bivolt Pois na ficha técnica  não diz,3
"Até que chegou antes do prazo, porém, com 8 dias deu defeito  .",2
Produto de extrema qualidade e muito veloz. Recomendo a todos!!!,5
O bebê  fica bem confortável  As cores são lindas e o berco se adapta legal a um espaço  no quarto.,4
"Pro meu uso não funcionou como eu esperava,não entrei em contato com o fornecedor,mas pra mim não foi bom.",1
"Excelente máquina superou as minhas expectativas. Barata e boa, entregue no período combinado nada a reclamar.",5
Um dos melhores jogos que já joguei de tabuleiro!!!,5
funciona bem. o serviço de smart com acesso a youtube e netflix é simples e não apresentou problemas até agora. som e imagem de boa qualidade.,5
Não compre se for dá Up2games ela rouba seu dinheiro ! É vergonhoso como a americanas tem parceria com esse lixo de loja !,1
"entregue antes do prazo combinado , e e claro q indico a todos pq e o q precisamos de tranquilidade devido ao nosso tempo ser muito corrido.",4
"Embora com o produto em minha casa desde 20/12/17,  estou sem condições de avaliá-lo pois o mesmo amassado na lateral direita e frente  ( fogão Brastemp). Com informações do Tecnico queveio  instalar o produto a avaria ocorreu no transporte. A partir dai começou minha luta para trocar o produto. Estou com o mesmo em minha casa para devolvê-lo mas  a Amreicanas faz as programções e nao as cumprem  . Se esse desabafo servir para algo por favor me ajudem  resolver esse impasse. Comprei o produto em 17/11/17  recebi em 20/11/17 e ate agora não consegui usufruir do bem adquirido.",1
"Ainda não recebi o produto, que já está com atraso de mais de 10 dias.",1
"Comprei p meu marido e meus filhos., Muito bom. Parabens pela rapidez na entrega. Produto muito bom de qualidade. Ja lavei todas e continua tudo igual. O preço nem se fala. Parabens excelente",5
Não veio as frigideiras que eu encomendei..vieram na cor preta e todas redondas..não igual da a foto,3
Não posso Avaliar uma coisa que ainda não recebi até hoje!,1
"EU RECOMENDO , VALE A PENA , MATERIAL MUITO RESISTENTE , PRINCIPALMENTE PARA CRIANÇAS ATÉ 3 ANOS.",4
"Eu sou uma fã dessa marca. Mas esse modelo deixou a desejar. Pulseira muito leve, parece ser muito fraca e o fundo decorado apresenta ser uma película de papel.",2
Entregou antes do prazo super recomendo muito Bom minha filha adorou o presente,3
Alivia a dor e o estresse local. Dei de presente para a minha avó de 90 anos que tinha usado o meu e adorado.,4
"Excelente produto, recebi tudo certo dentro do prazo.",5
produto muito bom atende as especificações e a minhas necessidades.,4
Prezados... Produto chegou com um pouco de atraso mas chegou!,4
"Excelente como pensei que seria. porém só veio a cor errada eu pedi azul e veio preto, mas como gostei fiquei com preto mesmo.",4
"A TV é mini porém conta com uma imagem muito boa. Fácil de manipular. Conta como negativo o fato do cabo elétrico não está de acordo com a legislação, só tem 2 pinos para contato.",3
"Aparelho atende super bem, conforme configurações informadas na descrição técnica! Super satisfeito com o desempenho e recursos disponíveis!  Importante: Para quem não está acostumado com aparelhos maiores, não recomendo, pois a tela de 5,5"" proporciona ótima visibilidade, por outro lado, difícil executar tarefas nele com única mão/carregar no bolso (no caso de bolsos pequenos/apertados).  No mais, Gerais!",5
"Acredito que a Chalfan deveria trabalhar com SEDEX ou Transportadora, porque eu comprei um desses relógios e ele foi estraviado pelos Correios entre São Paulo e Palhoça. Devolvi o produto e estou solicitando meu dinheiro de volta.",1
"Produto excelente, recomendo ! O material é ótimo, minha afilhada adorou !",5
"Nao compre! Demora  para gelar, e a quantidade de água  gelada não  v Chega a um litro de água.  Depois não  gela mais. Horrível.  Tentei  devolver já  fiz três reclamações  e as Américanas  não  resolveu, se quer me ligaram.",1
"Muito bom, gostei bastante e o envio foi super rapido",5
"A barraca não cabe três pessoas nunca, mal cabe o colchão inflável e a altura dela é horrível, pois nem sentado direito cabe, apenas deitado e não coube uma pessoa direito, quem dirá três.",1
O produto é muito bem acabado e feito em ótimo material. Cumpre o que promete.,4
Fazer a barba com o aparelho deixou algumas pequenas lesões,3
Relógio de excelente qualidade e muito bonito. Recomendo.,5
"Assim como todos os livros do Nicholas Sparks, esse tbm tem uma história linda e emocionante !",4
"Comprei uma guitarra pro ano novo, branca. Chegou uma guitarra azul e não pude e dar ao luxo de esperar uma troca.. foi bem ruim a experiência...",1
"Produto excelente! Entrega rápida e antes do prazo estimado. Nunca me arrependo de comprar com as Lojas Americanas, simplesmente show de bola!",5
"Gostaria de agradecer, ao pronto atendimento da Loja Americanas localizada no Shopping Raposo, ao excelente atendimento do vendedor, e do fornecedor o rapido atendimento com a entrega do produto.   Sem mais, agradeço desde já.   Thayny Souza",5
Chegou antes do previsto. Bem embalado e otima qualidade.,5
ótimo produto. Superou as minhas expectativas. E olha que eu vinha pesquisando essa torneira há mais de um ano.,5
Ele é bom e pelo preço não esperava nada muito além do que achei. Pontos negativos é que machuca muito na hora de fazer a barba.,3
Produto eficiente no combate não só ao cupim como a outras pragas da madeira. Recomendo.,5
"O título resume toda a minha indignação ao comprar um produto em 4/12, ser debitado no cartão de crédito e até hoje, 3/1 não ter recebido. Não tenho como avaliar um produto que não existe e uma empresa que não cumpre o que promete quanto à entrega.  Primeira entrega: 22/12, segunda entrega: 26/12, terceira entrega, natal de 2018.  Agradecido!  J. Alexandre",1
Gostei muito recomendo chegou muito rápido antes do prazo marcado,5
terceiro motorola que tenho e só posso dizer que amoooo,5
"Não chegou um celular e sim um sabonete ,por isso odiei o produto!",1
"Me sinto enganado pelas Lojas Americanas, o produto não é original. Em nenhum essa informação é exposta no anúncio. JAMAIS teria comprado se soubesse que o produto não era original, JAMAIS imaginei que as Lojas Americanas vendessem produtos piratas em seu site.",1
O produto nem sequer iniciou....estou insatisfeita.  Reinicia automaticamente e constantemente. ..Estou tentando a troca ou devolução do produto...no momento aguardando um retorno da Americanas sobre minha solicitação. ..,1
"O produto realmente é muito bom, de ótima qualidade!!! Porém o que esta deixando a desejar é a entrega do produto pelas americanas uma distribuidora chamada Martins, pois o produto  chegou em minha residência violado com a caixa aberta (parecendo produto usado). Isso é uma falta de respeito com o consumidor.",1
Entregaram antes do previsto!!! Excelente atendimento americanas.com,5
Produto sensacional fica torrado e sem aquele gosto do óleo,5
Produto com  desenho muito bonito e leve. Gostei da aquisição e funcionando muito bem,4
"Produto parou de funcionar após 2 dias de uso. Paguei R$ 3.489,04, para ter algo de qualidade infelizmente já deu problema. Possivelmente na fonte. Estou satisfeito com Monitor, mouse, teclado e headset. Somente insatisfeito com a CPU (fonte ou placa mãe com problema (Possivelmente na fonte). Existe alguma autorizada na zona sul de São Paulo?",1
"Ela faz um barulhinho que chega a incomodar,pq o som é meio alto. mas é excelente a geladeira.",4
"As lojas americanas não dispõem de um canal de atendimento em que se possa falar diretamente com um (a) atendente. Eu nem recebi ainda o produto. Na verdade solicitei o cancelamento. O status permanece ""cancelamento solicitado"" desde 19/12/2017, sem alteração, o que é um absurdo. E aí? O que concluir daqui? Que o cliente não recebe um tratamento adequado.",1
"Produto excelente, ótima qualidade e designer maravilhoso. Ameiiiiii, recomendo",5
"Olá! O Zenfone 4 Selfie está me surpreendendo. Cada dia descubro algo novo, um celular completo, sem falar da câmera que é sensacional. Ele é super fino e um acabamento impecável. A entrega foi super rápido, as Lojas Americanas sempre cumpre com a data de entrega.Eu recomendo e aprovo.",5
"Produto não ligou. Veio chaveado em 220v, mas não ligou. Mudei para 110v e coloquei em uma tomada 110 e também não ligou. Abri a reclamação e tanto o vendedor como as Americanas excederam o prazo de resposta.",1
Adorei prazo de entrega e produto . Indicaria para amigos a utilização do site.,5
"Só achei pequeno, qdo comprei dava impressão de ser do tamanho de um palmo. Mas funciona direitinho com o app.",3
Tem bom acabamento e é pratico. Serviu para o que eu precisava!,3
"Produto bom, as estampas são lindas. Ótimo custo benefício.",3
"Muito boa compra, equipamento chegou antes do prazo e está funcionando perfeitamente.",5
"não precisa de eletricista, é pegar e montar super fácil se tiver mais que dois em mesmo ambiente é só ler manual, tem uma codificação atrás do controle remoto que faz com que não interfiram em suas frequências.",5
"Protudo muito bom, bem pratico de utilizar ao ligar o volume do processamento e baixo que é muito bom teclas de funções muito praticas e uteis no dia a dia. Recomendo.",4
me arrependi de ter comprado o acabamento mal feito dos garfos corta a boca. não compre,1
"Por enquanto está sendo um bom produto,tem pouco tempo de uso,mas recomendo a compra!!!",4
"Produto excelente, recomendo! Entrega no prazo!  Muito bom",5
"Um verdadeiro PC de bolso...Roda muita coisa e não decepciona, muito rápido,espaço de sobra e mais um pouco. Só não dei 5 estrelas porque apresentou um conflito entre o Google Now e a câmera ao gravar vídeos, o que provocava o travamento do aparelho e necessidade de reinicia-lo, porém facilmente resolvido consultando foruns na internet com tutorial de alteração da configuração do Google Now. Outra ressalva é a traseira, que apesar de linda no design, é revestida de vidro, fácil de trincar/quebrar em caso de queda, e a câmera fica em relevo, parecendo vulnerável a batidas e riscos, mas resolvi comprando uma capa transparente, apesar disso a qualidade do aparelho e o custo/benefício compensam muito!",4
PRODUTO DE ÓTIMA QUALIDADE EU RECOMENDO MUITO ESSE CELULAR TEM UM ÓTIMO CUSTO BENEFICIO,5
"A escova rotativa da Mondial é boa. Seca, alisa e modela como promete. Porém Cabelos mais grossos e ondulados terá um pouco mais de trabalho, não vai atender.",3
"Boa noite, venho por meio desta solicitar a troca do meu produto, que a menos de um mês apresenta problemas. Super aquecimento, que é muito perigoso, tenho receio que ele exploda na minha mão ou orelha. Além da lentidão e travamentos. Ele não ficou exposto ao sol em nenhum momento, e nem sofreu nenhum tipo de queda, por isso o meu desapontamento. Saí de um IPHONE para um Android e que então me deixou decepcionada. Um celular que custou bem caro e apresentar defeito em menos de um mês, é muito frustrante. Desejo trocar o produto o mais rápido possível, ou que haja uma outra solução. Desde já agradeço.  Verônica Amaro Caramuru Ruas",1
"Produto muito bom, chegou antes do previsto, recomendo a todos. Vendedor excelente.",4
Eu recomendaria a todos gostei muito mesmo á entrega foi feita no dia marcado,5
"Excelente, Excelente, Excelente, Excelente, Excelente, Excelente,  Excelente, Excelente, Excelente, Excelente, Excelente, Excelente,  Excelente, Excelente, Excelente, Excelente, Excelente, Excelente,  Excelente, Excele nte, Excelente, Excelente, Excelente, Excelente,  Excelente, Excelente, Excelente, Excelente, Excelente, Excelente,",5
a bateria desliga com 25 % dura pouco estou insastifeito,1
"TV com muitos recursos e ótima imagem,super leve,controle fino e diferente dos demais.",4
Ainda não recebi preciso saber quando será postado pois nem isso foi ainda,1
