texto,rotulo
Excelente livro pra quem gosta de suspense. Realmente muito Bom!,5
"Um bom equipamento para quem precisa de algo prático e de custo aceitável para as atividades do dia-a-dia, visando é claro estudo ou trabalho.",3
"Sem avaliação negativa, só tomar cuidado que possui peças muito pequenas, dependendo da idade da criança, não é recomendado.",4
"Melhor jogo da franquia, ainda mais que agora conta com imagens em 4k e hdr, que dão ainda mais realismo aos magníficos carros de corridas.",5
"prazo e produto excelentes, funcionando perfeitamente",5
"Já conhecia o j7,já sabia que era muito bom,resolvi comprar aqui por conta do preço que é melhor.",4
"Cadeira bonita, funcional. Não confio nos braços, acho que não aguenta muita coisa mas se usar moderadamente é perfeita.",4
"Bike muito boa, leve e fácil manuseio para crianças, faltando só o freio a disco.",4
Produto chegou muito rápido na minha casa. Se trata dos livros  dos reis 2 muito bem comentado pelo rabino avraham blau. Uma excelente obra.,5
"Ótimo custo benefício, o diferencial para o pacote é o one drive de 1 TB por licença.",4
Excelente aparelho: uma soma de praticidade e qualidade. Nota 10 . RECOMENDO,5
o produto assim como no anuncio e de muito boa qualidade,5
"Produto de qualidade, resistente e divertido. Recomendo para brincar bastante",5
o distribuidor não conseguir me entregar produto algum logo nao consigo avaliar nada  obs: deveria ter essa opção para avaliar o distribuidor,1
"Demos de presente de Natal ao meu filho, ele ficou super feliz, produto de excelente qualidade, super fácil de montar!  Entrega super pontual, sem avarias, super recomendo!",5
"Bom produto , vale muito a pena ... recomendo sim a todos",3
Como posso avaliar um produto que ainda nem recebi!!! Estou muito chateado pois a vendedora me garantiu que eu receberia o produto em até vinte dias e até agora nada!!! Essa foi última compra nessa loja! Entro no aplicativo da loja para rastrear meu pedido e lá sou informado que não foi encontrado meu pedido!!!,1
"Minha filha adorou, o brinquedo é de ótima qualidade.",5
"Não tenho como avaliar positivo, o meu produto não chegou e quando pedi o estorno o valor estornado não coincidia com o valor do produto. Portando insatisfeita de tudo. Obrigada por perguntar.",1
O produto cumpri o que promete e a entrega chegou na data certa.,4
Linda silenciosa e tampa slow... (nao cai fazendo barulho). Não compre nada mais barato que vai arrepender.,5
Recebi antes do prazo e um produto ótimo! Recomendo muito,5
"Era um presente de Natal para a minha neta. Recebi com 10 dias de atraso. Abri, liguei e nao funcionou. Quero o meu dinheiro de volta.",1
"Venho por meio deste expor a minha frustração com o site, pois o produto não consigo avaliar pois até hoje não me entregaram, já se passou 1 mês da compra até agora nada, agora o site tem como avaliar pois não cumpriu com o acordado, por isto digo que não comprem no mesmo (site). Vamos ver o que vai acontecer, espero que não precise acionar a justiça.",2
Muito boa a atenção e entrega dentro do prazo. Recomendo,4
"O produto confere as descrições do vendedor, foi entregue sem inconveniências.",4
"Recomendo.  Ckm ajustes corretos, esse binóculo é capaz te um ótimo foco a longa distância. O acabamento do produto também é muito.  A o produto chegou dentro do prazo de entrega. A empresa americanas está de parabéns!",4
Ontem adquirido atende as expectativas do consumidor.,5
"Produto entregue dentro do prazo, devida mente embalado sem defeitos",5
Satisfeito com um produto bastante inovador e moderno...,4
"O produto é muito bonito e funcional! me surpreendeu a qualidade, ótimo custo benefício. A entrega mesmo com a opção de retirada em loja mais uma vez me decepcionou, mas no fim tudo resolvido.",5
"Produto de ótima qualidade, prático e eficiente. Não faz volume na mala.",4
"não tive  a oportunidade de testar 100%, pois a mesma chegou em minhas mãos com avarias,e estou aguardando a devolução para pedir outra unidade.",3
"Quero meu dinheiro de volta. Ja fiz o contato via reclame aqui. Tive que comprar outra boneca, pois o produto foi entregue mais de 30 dias depois da compra.Nao compro mais na americanasQuero meu dinheiro de volta. Ja fiz o contato via reclame aqui.",1
"O produto pode até ser de qualidade, mas é inadmissível você comprar no dia 11 de dezembro e o produto não chegar para o Natal. Como explicar para uma criança que teve atraso na entrega e que o presente que ele escolheu não chegou? Tanto a americanas, correio e a empresa grafite são solidários, portanto Tds tem a responsabilidade da entrega. Fiquei extremamente desapontada com a falta de responsabilidade de vcs e o não cumprimento da data de entrega estabelecida no momento da compra, uma vez que só efetuei a compra no estabelecimento por ter prazo de entrega antes do Natal, isso porque comprei com antecedência!!!",3
"Difícil montar estrutura, um pouco grudenta eu achei, mas minha filha amou e isso que importa",4
Ainda não testei mas pelo produto recebido acredito ser uma exelente aquisição,4
"Não recebi, está atrasado. É a segunda vez que aguardo. Na primeira compra enviaram o produto errado. Após a devolução, está atrasado!",1
"gostei muito dos travesseiros, são bem confortáveis.",4
O produto atendeu às expectativas. Preencheu as minhas necessidades.,4
"O produto é bem diferente do ilustrado, e muito grande",2
O produto traz uma experiência sensorial incrível. Som e imagem inigualáveis!!!,5
"O produto era exatamente o que eu esperava.. Ainda aguardo os resultados, a longo prazo!!!",5
Produto muito bom para modelar a barba multifuncional e a entrega que preciso dar nota mil a americanas comprei no dia 01/01/18 e no dia 04/01 ja estava comigo muito rápido americanas de parabéns super recomendo!!!,5
"o produto não funciona, veio com defeito e já foram feitas duas devoluções SEM RESPOSTA DA EMPRESA.",1
"Excelente produto. Ótima qualidade e bem resistente, minha filha adorou. Super indico.",5
Gostei muito do produto a Imagem é muito boa é uma tv de usar no quarto ou na conzinha,4
"Mochila feita de um tipo de Napa, parece q irá rasgar fácil",2
"Produto muito bom, o cabo só poderia ser um pouco maior .",4
"estou adorando e  é muito prático e fácil de usar,  limpa muito bem. A entrega foi dentro do prazo",5
"O produto atendeu às minhas expectativas. não tenho mais na da a dizer. Vocês precisam reduzir o mínimo de palavras do texto, pois nem sempre temos tempo de ficar no blá blá blá. A força do texto não está no seu tamanho, como vocês podem ver.",4
"Aparelho barato, porém com boa qualidade ....super indico...",4
"O produto é bom, mas possui outros melhores.  Ela demora para esquentar e quando passa a cera não é muito boa, não remove como deveria.",1
"Gostei do produto, recomendo! Podem compraram sem medo!",4
Adorei os óculos. Ótimo custo benefício. Entrega rápida.,4
"Filma em HD e capta audio potente, escoltilhas fortes e a prova de algumas quedas. Cartão de memoria. É uma companheira de lazer na praia e na piscina, todos querem brincar com ela, filmando debaixo dagua e filmando a paisagem. Recomendo.",5
"Comprei o produto para minha mãe, ela adorou funciona bem, aquece direitinho, super recomendamos!",4
"Com o pouco tempo de uso que tive, testei as funcionalidade, tudo de acordo até o momento. O material em geral parece ser de uma qualidade mediana, mas faz o que promete.",4
"Loja e produto de excelente qualidade. Recomendo. Muito satisfeita com a loja, com o produto.",5
Material excelente... bem explicativo para iniciantes! Assim como eu!!!,5
Atendeu bem minhas expectativas recomendaria a outras pessoas.,5
Recebemos rapidinho. Chegou antes do estimado. Muita eficiência! Recomendo!,4
"Gostei muito do produto, atendendo em muito minhas espectativas. É melhor do que eu esperava..... Recomendo o produto",4
Atendeu as minhas expectativas! Muito conforto e segurança para o bebê.,5
"Produto chegou com bateria danificada, devolvi para a assistência técnica há mais de 10 dias e não tive mais retorno. Quando liguei disseram que estão esperando chegar uma bateria da positivo. Estou sem minha compra. Não recomendo.",1
Atende minhas necessidades! Só deve-se ter mais paciência em relação ao barbeador comum.,3
"Recomendo , muito bom o produto, cumpre o que promete",5
"Produto de ótima qualidade e entrega sensacional, só levou dois dias, Perfeito!",5
"Produto de ótima qualidade e entrega rápida, vale  pena.",5
Prático e muito eficiente. Design moderno. Fácil de limpar.,5
"1200w e muito lindo,modernidade na cozinha,isso tudo se resume em qualidade!",5
Excelente atendimento...superou todas as expectativas.,4
Ótimo produto trouxe muita privacidade ao meu apartamento a sala fica realmente escura mesmo em dias de.muito sol.,4
Gostei  do produto  correspondeu  as minhas expectativas!  Recomendo  o produto.,3
"Pessoal, comprei dois criados mudo, claro que da mesma cor. Veio um branco e um marrom. Estou decepcionada. Entrei em contato com a loja para trocar. Vou aguardar o retorno.",1
O aspirador é um pouco barulhento mas cumpre bem o q promete - aspirar todo o pó e é bem prático de lavar o filtro hepa. Ahhh!! E é leve de usar!,4
"Eu amei. Adeus vassoura e renite. É leve, relativamente silencioso(há uma indicação de nível de ruído na embalagem), fio longo e Cabo não regulável de altura mas, eu com 1.70m não senti dificuldade. Fácil de limpar e desmontar. Detalhe, não senti que esquenta como vi em alguns relatos",4
"Notebook muito Bom, atendeu completamente minhas expectativas.",4
Não é nenhum S8 mas pelo custo compensa. Ótima relação custoxbenefício. Só não atribui excelente devido à qualidade das imagens das fotos que ainda fica um pouco a desejar.,4
"Produto excelente , entregue antes do prazo previsto .",5
"Produto não é original.Cheiro de alcool, péssima fixação, produto entregue pela loja Madelein.",1
Eu estou muito satisfeita com a minha compra. É realmente o que eu queria em qualidade e preço.,5
Muito bom chegou no prazo gostei recomendo parabens,4
"Muito pratico e os opcionais na maleta são bastantes variados, deixando o produto bem produtivo e arrojado. Muito Bom.",4
"O aparelho é muito confortável na mão e o seu desempenho é algo que chama atenção, na parte das fotografias é um outro ponto positivo.",5
"Aprovada, muito prático pra quem não tem tempo e quer um pão saudável sem conservantes e outros. Funciona perfeitamente bem, tem muitas receitas na internet pra variar. Usei a opção de cores e gostei mais da opção clara!!! Ficou mais macio e menos cascudo... muito bom.",5
Sr  Recebi o produto com presteza e segurança. Infelizmente constatei defeito na articulação de uma chave do instrumento. Já providenciei o envio para conserto a um técnico credenciado pela Yamaha.  Atenciosamente Jose Claudio,3
"Produto de otima qualidade e saboroso, sabor chocolate é o melhor",5
so a entrega que demoroul muito mais o roduto e bom,5
Já entrei em contato  com a loja e não houve a troca ainda,1
"O produto deveria ter sido entregue até o dia 20 de dezembro de 2017, não foi, pedi o reembolso e o mesmo apenas será realizado segundo a americanas.com se o produto retornar ao fornecedor. Então se ele nao chegar à minha residência, no caso de extravio, vou paga-lo de mesma forma?? Não realizo mais nenhuma compra na americanas.com após este ocorrido.",1
Parabéns o meu produto chegou no tempo certíssimo e SUPER  RECOMENDO..#AMERICANAS S2 ❤,5
Produto entregue no prazo e conforme anunciado. A acfeteira é ótima para fazer tanto uma quantidade pequena como grande de café e servir a família inteira.,5
"Muito bom, recomendo.Apesar do tamanho é bem compacto e versátil.",4
"Amo Samsung - Aparelho grande, o maior - Super top. É tão bom que já comprei 6, pra toda família",5
Produto simples mas funcional. Veio sem embalagem.,3
Gostaria de saber quantos dias levam para chegar ?  Domingo conta como dia útil ?,5
Produto simples e funcional. Atendeu as expectativas.,3
Produto original! Excelente qualidade! Recomendo a todos os clientes comprarem. Vale salientar o tempo de entrega que demorou demais,5
Não gostei sai pouca água não é bem gelada só sai fria e outra coisa essa luz de Lede que a gente ver na foto em volta dos três botões não acendem,1
Exatamente igual a foto!!! Ficou lindo na minha sala. A entrega mto antes do prazo!!!!,5
"ÓTIMO PRODUTO, ENTREGA RÁPIDA E MAIS BARATO QUE NO SITE DA EMPRESA FORNECEDORA. SUPER RECOMENDO",5
Não recebi. Comprei em 08/12. Gostaria de cancelar a compra,1
"A quantidade de peças é ótima, o produto é de qualidade, inox bom, as facas são serrilhadas e cortam bem os alimentos durante a refeição - como carnes e afins.  São peças leves, mas não frágeis. Mas, tem outros talheres da Tramontina que são mais pesados e robustos.",4
"Corresponde minhas expectativas e cumpre o enunciado, derrete manteiga e faz a pipoca apenas com ar quente.",4
Produto de excelente qualidade e entrega efetuada antes do prazo estabelecido. Recomendo a loja.,5
"Eu recebi esse produto, mesmo tendo cancelado o pedido. Foi feita uma reclamação, eles me mandaram um protocolo e uma logística reversa para eu devolvê-lo pelo sedex. Devolvi, mas mesmo assim está cobrando do meu cartão e eu paguei! Paguei por um produto que cancelei e mandei de volta!!!! Estou esperando providências...",1
"Produto com peça faltando, ninguém dispôs a resolver o problema, nem atender meus pedidos como forma de resolve-lo. Não recomendo...",1
Ainda não recebi o produto. Confesso que fiquei até chateada pois foi a primeira compra que fiz com a americanas e não obtive sucesso até agora.,1
Excelente!! Validade de 1 ano... preço muito em conta,5
Produto de boa qualidade. Fiquei satisfeita. Recomendo,4
"Realmente não é azul turquesa, é mais claro ! Depois de montado ficou bem bonito.",3
"Bebedouro maravilhoso!!Água geladinha, silencioso e muito bonito.Estou muito  satisfeita com a minha compra.",5
"Bonito e eficiente, atendeu perfeitamente minhas expectativas.",4
"Tv de boa qualidade. Cumpre com o esperado. Apenas alguns aplicativos não rodam muito bem, mas pode ser um problema do próprio app.",5
"Melhor que eu esperava, a bateria é ótima e seu design adorei.",5
"Cumpre perfeitamente o que promete mas, antes de usá-lo deve-se aplicar um amolecedor de cravos ou desencrustante.",4
"Por favor preciso da assistência técnica em Belo Horizonte MG , a máquina veio com defeito não consigo utilizar, por favor me ajude .",1
"Atendeu as minhas expectativas,bom  aparelho foi entregue antes do prazo determinado sempre compro nas lojas americanas recomendo a todos os meu colegas e amigos.",4
A loja fez o  serviço  rápido e eficaz eu recomendo. Até agora está funcionando perfeitamente..,4
Estou muito satisfeito com a mercadoria. Recebi na data prevista  e em perfeito estado.,4
"Produto excelente, funciona perfeitamente. Recomendo.",5
Eu gostei muito do celular que comprei. Estou muito satisfeita.   e ja comprei outro pro meu marido ele tbm gostou. Os celulares são muito bons mesmo.,5
O que eu queria tv pequena leve e otima qualidade.,4
"Quero deixar minha indignação referente a tv que comprei pq?ao abrir a caixa havia uma infestação de barata dentro da caixa,minha mãe quase quebrou a tv por causa disso,quando alguem comprar algo abra dentro da loja a caixa se tiver bixo dentro da caixa fica na loja mesmo.",3
"Prático,leve e o som sai bem nítido...Recomendo e pretendo comprar outro !",3
Eu gosto dos celulares das americanas. Recomendo outras pessoas compraremédio porque é excelente.,4
Ótimo produto gostei muito deste produto e recomendo para que quiser uma tv de qulidade.,5
"Produto veio com defeito, um dos rádios não transmite, e o rádio que transmite só emite um chiado onde não é possível distinguir nenhuma palavra dita.",1
"Problema no auto falante, não funciona o áudio do celular.",2
"Cumpre o que promete, fácil manuseio e manutenção.",4
"Ótima captação de som. O fato de ter dois microfones usando apenas uma entrada P10 é excelente. As vezes percebo que a  voz some e volta. Notei que ocorre quando vira o corpo contra o receptor, mas não é sempre. Ele usa os canais 1 e 6 (não sei se dá para mudar). Talvez  a falha ocasional acontece por trabalhar na mesma banda de wifi. Lembro que aqui em casa tive que reconfigurar o roteador por ter muita interferência com aparelhos de vizinhos. Canais 6 e 11 são padrão de muitos roteadores.",4
"Produto chegou no prazo, achei 40” pequena wuahauh, futuramente comprarei algo maior, imagem e som bons, para uma pessoa mais jovem ou adaptado com tecnologia sua utilização   em geral é fácil, já para os tecnofóbicos o controle minimalista pode assustar um pouco.  Tive problemas ao comprar o suporte para a tv, os tais supores universais, os parafusos inferiores são incompatíveis (muito curto) as lojas Americanas  e Samsung  poderiam dar sujeitões, indicações de suportes  compatíveis  e testados facilitando para os usuários. Um ponto negativo para mim foi a impossibilidade de desinstalar app nativos  da smart tv, empresas entendam não queremos os seus  apps ou dos seus parceiros se quisermos nos baixamos simples assim! No geral até o momento a smart tv está incrível, nenhum problema ou defeito detectado  Só não classifiquei como ótimo o produto pq a tv tem poucas hora de uso até o momento",4
"Fiz minha compra em dezembro, queria presentear os pais da minha afilhada que nascerá em março. Finalizo a compra, PAGO O FRETE e descubro que não entregariam o produto no endereço que coloquei, que eu deveria buscar no correio. Ou seja, eu pago o frete e mesmo assim preciso ir buscar. Além do mais, não recebi e-mail algum informando isso, só descobri depois que eu fui questionar o porquê da demora. Conclusão: Ainda não consegui dar o presente e não tive meu dinheiro de volta.  Estou muito insatisfeito. Se puderem escolher outro lugar para comprar, façam isso!",1
Designer moderno com à tecnologia da Brastemp que amo,5
A qualidade do produto é muito boa pelo valor! A montagem é super fácil e chegou antes do prazo estipulado.,5
"Produto chegou antes do prazo com alta rapidez, veio em perfeito estado e as crianças adoraram",5
"Gostei do atendimento, tive todo suporte até a chegada da produto. Fácil de montar.",4
"Estou super satisfeito,comprei a poucos dias antes do Natal e me entregaram antes do Natal, produto de ótima qualidade,eu super recomendo.",5
Simplesmete o melhor travesseiro que ja tive na minha vida. Recomendaria mil vezes.,5
Ótimo produto! Já tive uma da mesma marca e comprei outra agora.,4
"Excelente, cumpre o que promete! Fácil manejo e limpeza.",4
"Comprei o produto no dia 8/12/17 pensando que chegaria antes do natal, mas nao chegou, olhando no site diz que a previsao de chegada é dia 08/01/18, mas no site diz que o pedido 02-657323779 nao saiu da empresa, mesmo mandando uma reclamação no site nao obtive uma resposta da empresa, que indica parceiras que atrasam todos os planos das pessoas e sujam a boa imagem que a empresa tinha...",1
"O brinquedo é muito menor do que temos a impressão, as peças são extremamente pequenas o que faz com que as crianças percam com muita facilidade se o intuito for montar e desmontar.",2
"A progressiva em si é boa, fiz a primeira lavagem e o cabelo esta menos ondulado. porém a embalagem não inspira segurança pois veio sem o lacre da fábrica. Apenas com um adesivo segurando a tampa...permitindo que o produto seja facilmente manipulado por qualquer pessoa.",3
Valeu a pena esperar as promoções da Americanas.com para adquirir um produto que já estava pensando em comprar.,4
Não tenho como avaliar esse produto. Já que comprei e não recebi no prazo estipulado e ainda por cima a DirectLog Logística falsificou o recibo como se tivesse recebido a mercadoria.,1
gostei muito recomendo...........................................................................................................................................................,4
"Comprei para meu namorado, ele e eu adoramos hehe. Compraria de novo.",4
Atendeu as expectativas. Produto 100% conforme mencionado no anuncio,4
"Pra encurtar a conversa, essa marca é uma piada, cai na besteira de comprar, perdi o dinheiro!!!  NÃO COMPREM!!!",1
"Eu comprei um aparelho moto g5s, no começo tava bom, ele apresentou dois problema.  primeiro quando vou reduzi o brilho da luz, ele começa a pisca atela. agora tenho que fica com o brilho no zero mesmo, quase sem brilho. eu não  gostei disso.  segundo, que é umas das funções que eu mais queria, não funciona mais, que é a câmera traseira e a câmera da frente, nem uma delas funciona mais.",1
"Bom custo benefício, excelente pra uma tarde/noite despretenciosa e tranquila.",4
"Exatamente o que eu esperava, entrega no prazo, bem embalada. Tudo certo.",3
Eficiente no extermínio de formigas com a aplicação correta.,5
"Produto bom entrega super rápida, recomendo a loja",3
O produto chegou bem embalado e em perfeito estado. Exatamente como imaginei.  Está sendo usado ha 4 dias e não apresentou problema algum até o momento e espero que continue sem problema.,4
"O aparelho em si tem uma aparência boa , mas não consegui, nem buscando tutoriais na web, utilizar para meu objetivo principal ; projetar apresentações , vídeos e Netflix do laptop com Windows 10.  Nem usando o Wi-fi , nem usando cabo HDMI que costumo utilizar no projetor DELL da firma e funciona normalmente identificando e conectando o laptop só de conectar.  sendo assim , não atendeu meu objetivo na compra. também não encontrei nenhum telefone de suporte onde pudessem tentar me ajudar na solução, se houver.",1
"Ótimo e bem resistente chegou bem embalado, faz parte da lista de material da escola.",4
"Funcionou perfeitamente, meu iphone tem problemas com cabos e carregadores, nem todos funcionam,  mas esse foi perfeito e não teve falha.",4
"Produto muito ruim, esquenta só um lado da chapa. Já veio com defeito. Não recomendo.",1
"A maquininha que chegou em casa, não é a mesma vendida no site.",1
A entrega foi como combinado. Gostei muito do produto! Eu recomendo.,5
"muito bom indico,produto bem embalado pratico para colocaçao e rapides na entrega",4
Não mantém a temperatura! Não tem nada de térmico!,1
Estou esperando receber o produto primeiro segundo a transportadora eles entregaram mas ainda não recebi espero que as americanas resolvam o problema,1
O produto é excelente. Recomento à todos.  O produto é excelente. Recomento à todos.  O produto é excelente. Recomento à todos.,4
"Produto bom, porem nao vem tampão para a valvula de escape de agua so uma mangueira que tem que deixar para cima para a agua nao cair.",3
Só falta uma fixação melhor porque a cola e fraca não aguenta o peso das escova..,3
"Esquenta super rápido, ótima performance. Me surpreendeu muito nota 10",5
gostei do perfume porém foi comprado para presente,3
"Faz tudo a quilo que promete, acho que poderia vir com uma cesta divisoria para legumes, assim como nas panelas de arroz, fora isso é um ótimo custo benefício. Já fiz quase todos os pratos do seletor e o resultado foi muito bom. Recomendo",4
Produto excelente. Vale a pena pelo preço e qualidade do produto,5
O  produto é de boa qualidade. Fui muito bem  atendido.,4
Simplesmente perfeito  Produto lindo e de ótima qualidade!!!,5
"Super bem embalado, e a guirlanda é linda... Amei!",5
"EU GOSTEI DO PRODUTO, RECOMENDO, O MEU NETINHO TAMBÉM GOSTOU, ELE SE DIVERTE.",4
Cadê informações do produto?  Qual a voltagem? Tamanho? Ridículo vender.assim. inclusive contra a lei.,1
Ótimo produto atendeu minhas expectativas.recomendo .para quem procura diversão com qualidade.,4
Cumpre o que promete. Poderia produzir menos ruído.,3
"Comprei para os meus filhos achei ótimo o produto o valor e a qualidade excelente, entrega rápida super indico",4
"- Produto bonito, material bom, porém falta a grela de encaixe do ralo. Não encontra para comprar. Em virtude disso a instalação não fica boa.",3
"Achei muito caro na americanas.com sem contar o frete pro meu cep que sai mais de 350 , achei em outro site confiável por 2549 e com frete gratis.  Uma pena pq gosto muito de comprar na americanas",4
"Meu neto adorou ,chegou antes do previsto, antes do Natal, bem embalado, perfeito",5
"veio com um pequeno defeito que não deveria, a chapinha n fecha completamente, tem um espaço considerável no meio, o que não deveria, levando em consideração a marca que antigamente costumava ter uma qualidade excelente, infelizmente hoje em dias as coisas tem muito pouca qualidade, além de ter um informativo enorme na frente da GAMA avisando que não aceita reclamações posteriores, somente na hora de recebimento do produto, sendo que nem fui eu quem recebi, inclusive nem estava em casa no momento da entrega e LOGICAMENTE terceiros que recebem não vão ficar abrindo a encomenda dos outros, mesmo que seja para averiguar se está tudo certo ou há algum problema, até porque isso é antiético. A GAMA já teve uma qualidade melhor tanto de produtos como de atendimento e consideração com os clientes.",3
"O produto é muito bom. Dentro de suas especificações, atende super bem, além de não travar. Como sempre LG arrasando!",4
"Calçado leve, boa respirabilidade, ótima estabilidade nos treinos, solado baixo e aderente. Cabedal justo mas não aperta calço 41 e comprei a respectiva numeração.",4
O vendedor é muito prestativo e confiável. A entrega foi no tempo previsto. O produto chegou sem nenhum dano. Recomendo esse vendedor.,5
Produto excelente super satisfeito com o desempenho maravilhoso. Americanas de parabéns entrega super rápida antes do prazo eu recomendo.,5
"Produto de excelente qualidade, recomendadíssimo!!!!",5
"Entregue dentro do prazo, bem protegido, e conforme especificado no site.",5
"Não depila. Tinha um modelo anterior que era ótimo, mas estragou depois de muitos anos. Ao comprar este, desilusão total.",1
"Aparelho com estética bonita, leve e de fácil manuseio.  Processador rápido. Câmera de ótima qualidade.  Enfim, eu gostei muito do aparelho e indico o uso",5
"TINHA MUITO CARA , NAO COMPENSA COMPRAR ,O CARTUCHO VEM COM MUITO POUCA TINTA  ME ARREPENDI",3
"Já usei bastante,ele aquece bem,só achei q demora um pouco pra assar frango",5
"Recebi o produto, mais veio sem nota fiscal, faltando várias peças e ainda não aceitou o cartão de 32g",1
Produto de ótima qualidade. Muito bom mesmo. Super recomendado!!!,5
"Livro com bastante atividade, 200 páginas para colorir e brincar. Boa qualidade.",5
É um  produto  que  ajuda  muito  na  limpeza  da  casa.,5
"Não posso avaliar, pois ainda não recebi o produto.",2
"Só compro televisores da LG. A minha outra TV Smart sofreu um acidente com xixi de gato e estragou. Ai comprei essa daqui e a imagem está muito melhor do que a outra, muito mais nítida e com som de efeito de cinema. É uma TV nota 1000. Super recomendo",5
"Produto bem feito, qualidade ótima!!!! Entrega rapida",4
"comprei o produto, e apesar de ter vindo totalmente lacrado, quando fui colocar no local que ficaria, saiu água dele, acredito que ficou depois dos testes do fabricante, outro ponto, foi que o painel da máquina veio riscado, quanto ao produto, gostei da lavagem, máquina bem silenciosa, gostei muito do indicador de etapas, e da possibilidade de pular as mesmas, facilita no dia a dia, um ponto que poderia melhorar, seria ter uma mangueira de saída maior, mais o produto e ótimo!",4
Fácil de usar e muito útil. Produto foi entregue antes do prazo acordado. Recomendo,4
Prazo não cumprido. Falta de informação da empresa,1
"Atendeu muito bem ao que procurava, muito boa qualidade e com preco justo",4
"Já tive secadores de outras marcas e até mesmo da Taiff, mas este é o melhor de todos na minha opinião. Tem um jato super forte e esquenta bastante.",5
"Além de lindo, é fácil limpar!!!!  De fácil instalação e manuseio. Super indico!!!",5
"Produto dentro dos padroes que eu esperava. Aparelho muito bom e de facil uso. Bateria otia, capaz de durar 2 dias.",4
"Excedeu as expectativas. Esperávamos uma mochila com poucos compartimentos, mas ela é um labirinto. Tem bolsos para tudo que se possa precisar e imaginar.",5
"Produto diferente do anunciado, diferente da foto. Tentei devolver e não consegui!",1
O ps3 é original e destravado porque minha mae comprou esse e eu nao sei se é original...,5
"Otimo celular, configuração boa, super recomendo... o celular já veio com senha padrão, tive que formatar o celular",4
Segundo pedido feito há mais de mês e até agora não recebi,1
"O forno é de alta tecnologia, pois engloba funções de forno elétrico e microondas num produto só.  É o melhor do mercado dentro de sua categoria.  O designe é de bom gosto, elegante, só tem elogios para este produto. A entrega da americanas mais uma vez surpreende pela rapidez, eficiência, recebi o produto antes do prazo.",4
"O livro veio muito bem embalado, chegou no prazo e em perfeitas condições. Minha filha amou. Estou muito satisfeita. Não é minha primeira compra e com certeza não será a última.",5
Cumpre o que promete. A sensibilidade à música não comporta uma longa distância. A música precisa estar bem perto para poder a luz acompanhar.,4
Imagem com luminosidade e cor de excelente qualidade,5
"Compro muito na americanas este aspirador é leve e potente. muito bom e eficiente, recomendo! Se procura algo prático é uma boa opção bem melhor que aspiradores maiores.",5
"Boa noite, Já veio fazendo o uso deste produto faz 3 meses, comprei na própria loja da marca.  Tenho os potes ainda aqui em casa e quando fui comparar com os que eu comprei com vocês, percebi que a embalagem está bem diferente. O produto original tem o cheiro bem forte por conta das vitaminas, quando abri um dos potes que vocês entregaram, não havia cheiro nenhum, como se tivesse farinha dentro.  Quero o produto original! Ou se for impossível, quero meu dinheiro de volta e o endereço para eu mandar esses 6 potes de ""farinha"". Espero que façam alguma coisa a respeito. Obrigada.",1
"Aparelho ótimo, funciona perfeitamente.  A Tv foi entregue antes do  prazo previsto.",5
"Adorei, bateria que dura o dia todo, câmeras muito boas, e fácil de mexer... Recomendo!",4
Gostei do Ferro de passar  Ótimo produto eficiente,4
"Ela é muito requintada, podendo ser usada para outras finalidades como fruteira e etc. Amei !",5
"Produto de baixa qualidade, não superou as expectativas.",1
"Produto com design legal, pequeno, mas tem alguns problemas: o volume mínimo do som ainda é alto e a sintonia do AM não é tão boa.",1
"Um ótimo celular, recursos bons como o sensor de digital por um preço acessível. Pros: tamanho médio, leve, carregador turbo, material metálico, sensor, flash frontal, tela ips, memória interna satisfatória, som alto e limpo Cons: Contraste muito alto na tela e câmera inferior ao G4",4
"A entrega foi dentro do prazo e o telefone  funciona bem, gostei dele.",4
"Meu filho amou, material de ótima qualidade! Entrega rápida.",5
"A minha mãe adorou o presente, achando o mesmo bem bonito.",3
Comprei o produto no início de Dezembro para entregar minha filha de Natal.  Naquela fantasia da criança de papai Noel entrega estava prevista para o dia 22/12/17  estamos no dia 08/01/18 E o produto não chegou.  Cancelei meu pedido no dia 21/12 E segundo atendente o produto chegaria a minha residência para eu não receber deixar ele voltar para o remetente para eu poder receber meu estorno. Até hoje não chegou esse produto.  a tarde e fui comprar outro na loja para manter a fantasia da minha filha com relação ao papai Noel  Agora estou aguardando como sera feita a devolução do meu dinheiro no cartão de crédito.,1
"Produto chegou em perfeitas condições, porem ela é uma balança muito frágil.",4
Como posso avaliar um produto que há quase 2 meses ainda não recebi.,1
"Além de bonito,o material é de ótima qualidade todo original.",5
Produto de fácil utilização material não muito resistente,3
"O produto e ótimo, e a entrega me surpreendeu chegou muito rápido. Para bens pela eficiência.",4
"Produto muito simples, melhor comprar uma lona a metro, sai muito mais em conta",2
"Produto muito bom, silencioso e de fácil instalação!",4
"Produto atendeu minhas expectativas. Bom, de fácil instalação, muito bem elaborado!",3
Relógio mais bonito que o apresentado na foto. Entrega super rápida: 03 dias. Muito satisfeito.,4
"Perfume de péssima qualidade, sem fixação até mesmo em locais fechados e com ar condicionado o perfume não fixa, não acredito que este produto ''original'' da Ferrari seja desta qualidade, não recomendo.",1
Comprei o produto chegou na data prevista e celular show de bola na câmera frontal para Self,4
